39.324275,-120.3839222,CASSUA18335
39.33112,-119.97194,SM192
39.33112,-119.97194,SM193
39.33112,-119.97194,MVZ14652
39.33112,-119.97194,MVZ14643
39.33112,-119.97194,MVZ14645
39.33112,-119.97194,MVZ14646
39.33112,-119.97194,MVZ14647
39.33112,-119.97194,MVZ14649
39.33112,-119.97194,MVZ14650
39.33112,-119.97194,MVZ14651
39.33625,-120.48,SM447
39.35065278,-120.4309111,SM491
39.35065278,-120.4309111,SM489
39.35065278,-120.4309111,SM490
39.35065278,-120.4309111,SM492
39.35528,-119.7675,MVZ17588
39.35528,-119.7675,MVZ17589
39.35528,-119.7675,MVZ17590
39.35528,-119.7675,MVZ17591
39.35528,-119.7675,MVZ17592
39.35528,-119.7675,MVZ17593
39.35791667,-120.7473333,CAS203450
39.35833333,-120.7822222,CAS203444
39.3601667,-120.7998333,MVZ136320
39.3601667,-120.7998333,MVZ136322
39.3601667,-120.7998333,MVZ136325
39.3601667,-120.7998333,MVZ136321
39.3601667,-120.7998333,MVZ136323
39.3601667,-120.7998333,MVZ136324
39.3601667,-120.7998333,MVZ136326
39.39561111,-120.5924667,SM478
39.39561111,-120.5924667,SM479
39.39561111,-120.5924667,SM480
39.39561111,-120.5924667,SM481
39.39638889,-120.9241667,CAS246577
39.39638889,-120.9241667,CAS246584
39.41336111,-120.6431111,CAS203436
39.41683333,-120.3086667,SM298
39.4241667,-120.302,SM138
39.43165,-120.24811,MVZ66217
39.43165,-120.24811,MVZ72501
39.43165,-120.24811,MVZ72518
39.43165,-120.24811,MVZ72511
39.43165,-120.24811,MVZ72493
39.43165,-120.24811,MVZ72494
39.43165,-120.24811,MVZ72495
39.43165,-120.24811,MVZ72496
39.43165,-120.24811,MVZ72497
39.43165,-120.24811,MVZ72499
39.43165,-120.24811,MVZ72500
39.43165,-120.24811,MVZ72502
39.43165,-120.24811,MVZ72503
39.43165,-120.24811,MVZ72505
39.43165,-120.24811,MVZ72506
39.43165,-120.24811,MVZ72507
39.43165,-120.24811,MVZ72508
39.43165,-120.24811,MVZ72509
39.43165,-120.24811,MVZ72510
39.43165,-120.24811,MVZ72512
39.43165,-120.24811,MVZ72514
39.43165,-120.24811,MVZ72515
39.43165,-120.24811,MVZ72516
39.43165,-120.24811,MVZ72517
39.432,-120.2415,MVZ59661
39.432,-120.2415,MVZ59662
39.432,-120.2415,MVZ59663
39.432,-120.2415,SM134
39.432,-120.2415,SM137
39.432,-120.2415,SM136
39.432,-120.2415,MVZ57049
39.432,-120.2415,MVZ57050
39.432,-120.2415,MVZ60100
39.432,-120.2415,MVZ60102
39.432,-120.2415,MVZ60103
39.432,-120.2415,MVZ60104
39.432,-120.2415,MVZ60105
39.432,-120.2415,MVZ60106
39.432,-120.2415,MVZ60107
39.432,-120.2415,MVZ60108
39.432,-120.2415,MVZ60109
39.432,-120.2415,MVZ60110
39.432,-120.2415,MVZ60111
39.432,-120.2415,MVZ60112
39.432,-120.2415,MVZ60113
39.432,-120.2415,MVZ60114
39.432,-120.2415,MVZ60238
39.438,-120.2111667,MVZ53968
39.438,-120.2111667,MVZ53969
39.438,-120.2111667,MVZ53970
39.438,-120.2111667,MVZ53971
39.438,-120.2111667,MVZ60101
39.4391667,-120.7391667,MVZ136160
39.4391667,-120.7391667,MVZ136163
39.4391667,-120.7391667,MVZ136161
39.4391667,-120.7391667,SM129
39.4391667,-120.7391667,SM130
39.4391667,-120.7391667,SM132
39.4391667,-120.7391667,SM133
39.47861111,-120.6663611,CAS203400
39.47865,-120.290678,SM533
39.49583333,-120.6664167,CAS203386
39.49583333,-120.6664167,CAS203387
39.49583333,-120.6664167,CAS203388
39.49583333,-120.6664167,CAS203391
39.49583333,-120.6664167,CAS203393
39.50263889,-120.3946667,CAS203408
39.519,-121.192,CAS176580
39.55638889,-120.5952778,CAS203366
39.58027778,-121.1157222,CAS205662
39.58825,-121.0906667,CAS205602
39.58872222,-121.0910556,CAS205843
39.596412,-121.129896,SM425
39.60356667,-120.9822917,SM449
39.61645,-121.03462,CAS206308
39.618657,-121.037833,CAS206247
39.62363889,-120.6543889,SM484
39.62363889,-120.6543889,SM482
39.62363889,-120.6543889,SM483
39.62363889,-120.6543889,SM485
39.62363889,-120.6543889,SM486
39.64186111,-120.5093056,CAS202932
39.64186111,-120.5093056,CAS203326
39.64733333,-120.5155278,CAS203308
39.6536667,-120.6331667,MVZ62082
39.6536667,-120.6331667,MVZ62085
39.6536667,-120.6331667,MVZ62086
39.6536667,-120.6331667,MVZ62088
39.6536667,-120.6331667,MVZ62089
39.6536667,-120.6331667,MVZ62090
39.6536667,-120.6331667,MVZ62091
39.6536667,-120.6331667,MVZ62092
39.6536667,-120.6331667,MVZ62095
39.67083333,-120.6269444,CAS205907
39.67083333,-120.6269444,CAS205906
39.67333333,-120.6182778,CAS201524
39.67408333,-120.6288056,CAS203296
39.68091667,-121.1182222,CAS227686
39.68091667,-121.1182222,CAS227689
39.69694444,-120.4598056,SM487
39.69694444,-120.4598056,SM488
39.69831944,-120.9167417,CAS221077
39.69831944,-120.9167417,CAS221078
39.71730556,-121.2565,CAS205590
39.71827778,-120.8932361,CAS221063
39.71864444,-120.8997611,SM455
39.71903611,-120.89915,SM432
39.721745,-121.2974812,MVZ117615
39.72233333,-120.8906111,CAS221031
39.72786111,-121.3553056,CAS205368
39.73211111,-121.3550833,CAS205340
39.74205556,-121.4739167,CAS235797
39.80461,-121.45193,CAS235799
39.816975,-120.4179222,CAS218656
39.83761111,-121.1833889,CAS227726
39.84136111,-121.1857222,SM433
